day,store,sales,date,week_id,price,weekday,wday,month,year,snap_CA,snap_TX,snap_WI
d_1248,TX1,51,1248,11422,1.58,Sunday,2,6,2014,0,0,0
d_1249,TX1,61,1249,11422,1.58,Monday,3,6,2014,0,0,0
d_1250,TX1,61,1250,11422,1.58,Tuesday,4,7,2014,1,1,0
d_1251,TX1,56,1251,11422,1.58,Wednesday,5,7,2014,1,0,1
d_1252,TX1,56,1252,11422,1.58,Thursday,6,7,2014,1,1,1
d_1253,TX1,61,1253,11422,1.58,Friday,7,7,2014,1,0,0
d_1254,TX1,54,1254,11423,1.58,Saturday,1,7,2014,1,1,1
d_1255,TX1,72,1255,11423,1.58,Sunday,2,7,2014,1,1,1
d_1256,TX1,44,1256,11423,1.58,Monday,3,7,2014,1,1,0
d_1257,TX1,49,1257,11423,1.58,Tuesday,4,7,2014,1,0,1
d_1258,TX1,41,1258,11423,1.58,Wednesday,5,7,2014,1,1,1
d_1259,TX1,34,1259,11423,1.58,Thursday,6,7,2014,1,0,0
d_1260,TX1,18,1260,11423,1.58,Friday,7,7,2014,0,1,1
d_1261,TX1,62,1261,11424,1.58,Saturday,1,7,2014,0,1,1
d_1262,TX1,72,1262,11424,1.58,Sunday,2,7,2014,0,1,0
d_1263,TX1,62,1263,11424,1.58,Monday,3,7,2014,0,0,1
d_1264,TX1,73,1264,11424,1.58,Tuesday,4,7,2014,0,1,1
d_1265,TX1,56,1265,11424,1.58,Wednesday,5,7,2014,0,0,0
d_1266,TX1,44,1266,11424,1.58,Thursday,6,7,2014,0,0,0
d_1267,TX1,62,1267,11424,1.58,Friday,7,7,2014,0,0,0
d_1268,TX1,93,1268,11425,1.58,Saturday,1,7,2014,0,0,0
d_1269,TX1,103,1269,11425,1.58,Sunday,2,7,2014,0,0,0
d_1270,TX1,60,1270,11425,1.58,Monday,3,7,2014,0,0,0
d_1271,TX1,56,1271,11425,1.58,Tuesday,4,7,2014,0,0,0
d_1272,TX1,51,1272,11425,1.58,Wednesday,5,7,2014,0,0,0
d_1273,TX1,60,1273,11425,1.58,Thursday,6,7,2014,0,0,0
d_1274,TX1,92,1274,11425,1.58,Friday,7,7,2014,0,0,0
d_1275,TX1,63,1275,11426,1.68,Saturday,1,7,2014,0,0,0
d_1276,TX1,94,1276,11426,1.68,Sunday,2,7,2014,0,0,0
d_1277,TX1,78,1277,11426,1.68,Monday,3,7,2014,0,0,0
d_1278,TX1,50,1278,11426,1.68,Tuesday,4,7,2014,0,0,0
d_1279,TX1,66,1279,11426,1.68,Wednesday,5,7,2014,0,0,0
d_1280,TX1,74,1280,11426,1.68,Thursday,6,7,2014,0,0,0
d_1281,TX1,89,1281,11426,1.68,Friday,7,8,2014,1,1,0
d_1282,TX1,100,1282,11427,1.68,Saturday,1,8,2014,1,0,1
d_1283,TX1,77,1283,11427,1.68,Sunday,2,8,2014,1,1,1
d_1284,TX1,66,1284,11427,1.68,Monday,3,8,2014,1,0,0
d_1285,TX1,94,1285,11427,1.68,Tuesday,4,8,2014,1,1,1
d_1286,TX1,60,1286,11427,1.68,Wednesday,5,8,2014,1,1,1
d_1287,TX1,72,1287,11427,1.68,Thursday,6,8,2014,1,1,0
d_1288,TX1,89,1288,11427,1.68,Friday,7,8,2014,1,0,1
d_1289,TX1,106,1289,11428,1.68,Saturday,1,8,2014,1,1,1
d_1290,TX1,99,1290,11428,1.68,Sunday,2,8,2014,1,0,0
d_1291,TX1,81,1291,11428,1.68,Monday,3,8,2014,0,1,1
d_1292,TX1,49,1292,11428,1.68,Tuesday,4,8,2014,0,1,1
d_1293,TX1,61,1293,11428,1.68,Wednesday,5,8,2014,0,1,0
d_1294,TX1,54,1294,11428,1.68,Thursday,6,8,2014,0,0,1
d_1295,TX1,60,1295,11428,1.68,Friday,7,8,2014,0,1,1
d_1296,TX1,74,1296,11429,1.68,Saturday,1,8,2014,0,0,0
d_1297,TX1,76,1297,11429,1.68,Sunday,2,8,2014,0,0,0
d_1298,TX1,43,1298,11429,1.68,Monday,3,8,2014,0,0,0
d_1299,TX1,43,1299,11429,1.68,Tuesday,4,8,2014,0,0,0
d_1300,TX1,45,1300,11429,1.68,Wednesday,5,8,2014,0,0,0
d_1301,TX1,45,1301,11429,1.68,Thursday,6,8,2014,0,0,0
d_1302,TX1,70,1302,11429,1.68,Friday,7,8,2014,0,0,0
d_1303,TX1,108,1303,11430,1.68,Saturday,1,8,2014,0,0,0
d_1304,TX1,112,1304,11430,1.68,Sunday,2,8,2014,0,0,0
d_1305,TX1,64,1305,11430,1.68,Monday,3,8,2014,0,0,0
d_1306,TX1,54,1306,11430,1.68,Tuesday,4,8,2014,0,0,0
d_1307,TX1,51,1307,11430,1.68,Wednesday,5,8,2014,0,0,0
d_1308,TX1,59,1308,11430,1.68,Thursday,6,8,2014,0,0,0
d_1309,TX1,63,1309,11430,1.68,Friday,7,8,2014,0,0,0
d_1310,TX1,85,1310,11431,1.68,Saturday,1,8,2014,0,0,0
d_1311,TX1,78,1311,11431,1.68,Sunday,2,8,2014,0,0,0
d_1312,TX1,91,1312,11431,1.68,Monday,3,9,2014,1,1,0
d_1313,TX1,80,1313,11431,1.68,Tuesday,4,9,2014,1,0,1
d_1314,TX1,74,1314,11431,1.68,Wednesday,5,9,2014,1,1,1
d_1315,TX1,78,1315,11431,1.68,Thursday,6,9,2014,1,0,0
d_1316,TX1,69,1316,11431,1.68,Friday,7,9,2014,1,1,1
d_1317,TX1,72,1317,11432,1.68,Saturday,1,9,2014,1,1,1
d_1318,TX1,61,1318,11432,1.68,Sunday,2,9,2014,1,1,0
d_1319,TX1,60,1319,11432,1.68,Monday,3,9,2014,1,0,1
d_1320,TX1,60,1320,11432,1.68,Tuesday,4,9,2014,1,1,1
d_1321,TX1,61,1321,11432,1.68,Wednesday,5,9,2014,1,0,0
d_1322,TX1,50,1322,11432,1.68,Thursday,6,9,2014,0,1,1
d_1323,TX1,44,1323,11432,1.68,Friday,7,9,2014,0,1,1
d_1324,TX1,62,1324,11433,1.68,Saturday,1,9,2014,0,1,0
d_1325,TX1,74,1325,11433,1.68,Sunday,2,9,2014,0,0,1
d_1326,TX1,59,1326,11433,1.68,Monday,3,9,2014,0,1,1
d_1327,TX1,51,1327,11433,1.68,Tuesday,4,9,2014,0,0,0
d_1328,TX1,34,1328,11433,1.68,Wednesday,5,9,2014,0,0,0
d_1329,TX1,44,1329,11433,1.68,Thursday,6,9,2014,0,0,0
d_1330,TX1,75,1330,11433,1.68,Friday,7,9,2014,0,0,0
d_1331,TX1,75,1331,11434,1.68,Saturday,1,9,2014,0,0,0
d_1332,TX1,93,1332,11434,1.68,Sunday,2,9,2014,0,0,0
d_1333,TX1,35,1333,11434,1.68,Monday,3,9,2014,0,0,0
d_1334,TX1,36,1334,11434,1.68,Tuesday,4,9,2014,0,0,0
d_1335,TX1,38,1335,11434,1.68,Wednesday,5,9,2014,0,0,0
d_1336,TX1,60,1336,11434,1.68,Thursday,6,9,2014,0,0,0
d_1337,TX1,43,1337,11434,1.68,Friday,7,9,2014,0,0,0
d_1338,TX1,62,1338,11435,1.68,Saturday,1,9,2014,0,0,0
d_1339,TX1,72,1339,11435,1.68,Sunday,2,9,2014,0,0,0
d_1340,TX1,43,1340,11435,1.68,Monday,3,9,2014,0,0,0
d_1341,TX1,41,1341,11435,1.68,Tuesday,4,9,2014,0,0,0
d_1342,TX1,78,1342,11435,1.68,Wednesday,5,10,2014,1,1,0
d_1343,TX1,49,1343,11435,1.68,Thursday,6,10,2014,1,0,1
d_1344,TX1,49,1344,11435,1.68,Friday,7,10,2014,1,1,1
d_1345,TX1,69,1345,11436,1.68,Saturday,1,10,2014,1,0,0
d_1346,TX1,72,1346,11436,1.68,Sunday,2,10,2014,1,1,1
d_1347,TX1,39,1347,11436,1.68,Monday,3,10,2014,1,1,1
d_1348,TX1,46,1348,11436,1.68,Tuesday,4,10,2014,1,1,0
d_1349,TX1,47,1349,11436,1.68,Wednesday,5,10,2014,1,0,1
d_1350,TX1,57,1350,11436,1.68,Thursday,6,10,2014,1,1,1
d_1351,TX1,69,1351,11436,1.68,Friday,7,10,2014,1,0,0
d_1352,TX1,73,1352,11437,1.68,Saturday,1,10,2014,0,1,1
d_1353,TX1,63,1353,11437,1.68,Sunday,2,10,2014,0,1,1
d_1354,TX1,56,1354,11437,1.68,Monday,3,10,2014,0,1,0
d_1355,TX1,51,1355,11437,1.68,Tuesday,4,10,2014,0,0,1
d_1356,TX1,57,1356,11437,1.68,Wednesday,5,10,2014,0,1,1
d_1357,TX1,53,1357,11437,1.68,Thursday,6,10,2014,0,0,0
d_1358,TX1,51,1358,11437,1.68,Friday,7,10,2014,0,0,0
d_1359,TX1,79,1359,11438,1.68,Saturday,1,10,2014,0,0,0
d_1360,TX1,79,1360,11438,1.68,Sunday,2,10,2014,0,0,0
d_1361,TX1,76,1361,11438,1.68,Monday,3,10,2014,0,0,0
d_1362,TX1,62,1362,11438,1.68,Tuesday,4,10,2014,0,0,0
d_1363,TX1,48,1363,11438,1.68,Wednesday,5,10,2014,0,0,0
d_1364,TX1,77,1364,11438,1.68,Thursday,6,10,2014,0,0,0
d_1365,TX1,71,1365,11438,1.68,Friday,7,10,2014,0,0,0
d_1366,TX1,75,1366,11439,1.68,Saturday,1,10,2014,0,0,0
d_1367,TX1,66,1367,11439,1.68,Sunday,2,10,2014,0,0,0
d_1368,TX1,50,1368,11439,1.68,Monday,3,10,2014,0,0,0
d_1369,TX1,60,1369,11439,1.68,Tuesday,4,10,2014,0,0,0
d_1370,TX1,66,1370,11439,1.68,Wednesday,5,10,2014,0,0,0
d_1371,TX1,68,1371,11439,1.68,Thursday,6,10,2014,0,0,0
d_1372,TX1,76,1372,11439,1.68,Friday,7,10,2014,0,0,0
d_1373,TX1,76,1373,11440,1.68,Saturday,1,11,2014,1,1,0
d_1374,TX1,58,1374,11440,1.68,Sunday,2,11,2014,1,0,1
d_1375,TX1,49,1375,11440,1.68,Monday,3,11,2014,1,1,1
d_1376,TX1,37,1376,11440,1.68,Tuesday,4,11,2014,1,0,0
d_1377,TX1,31,1377,11440,1.68,Wednesday,5,11,2014,1,1,1
d_1378,TX1,45,1378,11440,1.68,Thursday,6,11,2014,1,1,1
d_1379,TX1,57,1379,11440,1.68,Friday,7,11,2014,1,1,0
d_1380,TX1,71,1380,11441,1.68,Saturday,1,11,2014,1,0,1
d_1381,TX1,66,1381,11441,1.68,Sunday,2,11,2014,1,1,1
d_1382,TX1,42,1382,11441,1.68,Monday,3,11,2014,1,0,0
d_1383,TX1,54,1383,11441,1.68,Tuesday,4,11,2014,0,1,1
d_1384,TX1,37,1384,11441,1.68,Wednesday,5,11,2014,0,1,1
d_1385,TX1,37,1385,11441,1.68,Thursday,6,11,2014,0,1,0
d_1386,TX1,49,1386,11441,1.68,Friday,7,11,2014,0,0,1
d_1387,TX1,52,1387,11442,1.68,Saturday,1,11,2014,0,1,1
d_1388,TX1,46,1388,11442,1.68,Sunday,2,11,2014,0,0,0
d_1389,TX1,49,1389,11442,1.68,Monday,3,11,2014,0,0,0
d_1390,TX1,34,1390,11442,1.68,Tuesday,4,11,2014,0,0,0
d_1391,TX1,43,1391,11442,1.68,Wednesday,5,11,2014,0,0,0
d_1392,TX1,25,1392,11442,1.68,Thursday,6,11,2014,0,0,0
d_1393,TX1,43,1393,11442,1.68,Friday,7,11,2014,0,0,0
d_1394,TX1,50,1394,11443,1.68,Saturday,1,11,2014,0,0,0
d_1395,TX1,70,1395,11443,1.68,Sunday,2,11,2014,0,0,0
d_1396,TX1,50,1396,11443,1.68,Monday,3,11,2014,0,0,0
d_1397,TX1,43,1397,11443,1.68,Tuesday,4,11,2014,0,0,0
d_1398,TX1,54,1398,11443,1.68,Wednesday,5,11,2014,0,0,0
d_1399,TX1,77,1399,11443,1.68,Thursday,6,11,2014,0,0,0
d_1400,TX1,75,1400,11443,1.68,Friday,7,11,2014,0,0,0
d_1401,TX1,58,1401,11444,1.68,Saturday,1,11,2014,0,0,0
d_1402,TX1,54,1402,11444,1.68,Sunday,2,11,2014,0,0,0
d_1403,TX1,43,1403,11444,1.68,Monday,3,12,2014,1,1,0
d_1404,TX1,31,1404,11444,1.68,Tuesday,4,12,2014,1,0,1
d_1405,TX1,45,1405,11444,1.68,Wednesday,5,12,2014,1,1,1
d_1406,TX1,41,1406,11444,1.68,Thursday,6,12,2014,1,0,0
d_1407,TX1,54,1407,11444,1.68,Friday,7,12,2014,1,1,1
d_1408,TX1,37,1408,11445,1.68,Saturday,1,12,2014,1,1,1
d_1409,TX1,53,1409,11445,1.68,Sunday,2,12,2014,1,1,0
d_1410,TX1,38,1410,11445,1.68,Monday,3,12,2014,1,0,1
d_1411,TX1,31,1411,11445,1.68,Tuesday,4,12,2014,1,1,1
d_1412,TX1,45,1412,11445,1.68,Wednesday,5,12,2014,1,0,0
d_1413,TX1,47,1413,11445,1.68,Thursday,6,12,2014,0,1,1
d_1414,TX1,62,1414,11445,1.68,Friday,7,12,2014,0,1,1
d_1415,TX1,64,1415,11446,1.68,Saturday,1,12,2014,0,1,0
d_1416,TX1,54,1416,11446,1.68,Sunday,2,12,2014,0,0,1
d_1417,TX1,65,1417,11446,1.68,Monday,3,12,2014,0,1,1
d_1418,TX1,37,1418,11446,1.68,Tuesday,4,12,2014,0,0,0
d_1419,TX1,35,1419,11446,1.68,Wednesday,5,12,2014,0,0,0
d_1420,TX1,59,1420,11446,1.68,Thursday,6,12,2014,0,0,0
d_1421,TX1,56,1421,11446,1.68,Friday,7,12,2014,0,0,0
d_1422,TX1,59,1422,11447,1.68,Saturday,1,12,2014,0,0,0
d_1423,TX1,80,1423,11447,1.68,Sunday,2,12,2014,0,0,0
d_1424,TX1,56,1424,11447,1.68,Monday,3,12,2014,0,0,0
d_1425,TX1,66,1425,11447,1.68,Tuesday,4,12,2014,0,0,0
d_1426,TX1,62,1426,11447,1.68,Wednesday,5,12,2014,0,0,0
d_1427,TX1,0,1427,11447,1.68,Thursday,6,12,2014,0,0,0
d_1428,TX1,66,1428,11447,1.68,Friday,7,12,2014,0,0,0
d_1429,TX1,48,1429,11448,1.68,Saturday,1,12,2014,0,0,0
d_1430,TX1,43,1430,11448,1.68,Sunday,2,12,2014,0,0,0
d_1431,TX1,38,1431,11448,1.68,Monday,3,12,2014,0,0,0
d_1432,TX1,41,1432,11448,1.68,Tuesday,4,12,2014,0,0,0
d_1433,TX1,46,1433,11448,1.68,Wednesday,5,12,2014,0,0,0
d_1434,TX1,24,1434,11448,1.68,Thursday,6,1,2015,1,1,0
d_1435,TX1,38,1435,11448,1.68,Friday,7,1,2015,1,0,1
d_1436,TX1,41,1436,11449,1.68,Saturday,1,1,2015,1,1,1
d_1437,TX1,36,1437,11449,1.68,Sunday,2,1,2015,1,0,0
d_1438,TX1,25,1438,11449,1.68,Monday,3,1,2015,1,1,1
d_1439,TX1,44,1439,11449,1.68,Tuesday,4,1,2015,1,1,1
d_1440,TX1,42,1440,11449,1.68,Wednesday,5,1,2015,1,1,0
d_1441,TX1,32,1441,11449,1.68,Thursday,6,1,2015,1,0,1
d_1442,TX1,41,1442,11449,1.68,Friday,7,1,2015,1,1,1
d_1443,TX1,38,1443,11450,1.68,Saturday,1,1,2015,1,0,0
d_1444,TX1,49,1444,11450,1.68,Sunday,2,1,2015,0,1,1
d_1445,TX1,39,1445,11450,1.68,Monday,3,1,2015,0,1,1
d_1446,TX1,33,1446,11450,1.68,Tuesday,4,1,2015,0,1,0
d_1447,TX1,29,1447,11450,1.68,Wednesday,5,1,2015,0,0,1
d_1448,TX1,44,1448,11450,1.68,Thursday,6,1,2015,0,1,1
d_1449,TX1,35,1449,11450,1.68,Friday,7,1,2015,0,0,0
d_1450,TX1,46,1450,11451,1.68,Saturday,1,1,2015,0,0,0
d_1451,TX1,55,1451,11451,1.68,Sunday,2,1,2015,0,0,0
d_1452,TX1,41,1452,11451,1.68,Monday,3,1,2015,0,0,0
d_1453,TX1,23,1453,11451,1.68,Tuesday,4,1,2015,0,0,0
d_1454,TX1,28,1454,11451,1.68,Wednesday,5,1,2015,0,0,0
d_1455,TX1,27,1455,11451,1.68,Thursday,6,1,2015,0,0,0
d_1456,TX1,44,1456,11451,1.68,Friday,7,1,2015,0,0,0
d_1457,TX1,54,1457,11452,1.68,Saturday,1,1,2015,0,0,0
d_1458,TX1,54,1458,11452,1.68,Sunday,2,1,2015,0,0,0
d_1459,TX1,37,1459,11452,1.68,Monday,3,1,2015,0,0,0
d_1460,TX1,31,1460,11452,1.68,Tuesday,4,1,2015,0,0,0
d_1461,TX1,41,1461,11452,1.68,Wednesday,5,1,2015,0,0,0
d_1462,TX1,43,1462,11452,1.68,Thursday,6,1,2015,0,0,0
d_1463,TX1,39,1463,11452,1.68,Friday,7,1,2015,0,0,0
d_1464,TX1,46,1464,11501,1.68,Saturday,1,1,2015,0,0,0
d_1465,TX1,56,1465,11501,1.68,Sunday,2,2,2015,1,1,0
d_1466,TX1,36,1466,11501,1.68,Monday,3,2,2015,1,0,1
d_1467,TX1,37,1467,11501,1.68,Tuesday,4,2,2015,1,1,1
d_1468,TX1,34,1468,11501,1.68,Wednesday,5,2,2015,1,0,0
d_1469,TX1,41,1469,11501,1.68,Thursday,6,2,2015,1,1,1
d_1470,TX1,57,1470,11501,1.68,Friday,7,2,2015,1,1,1
d_1471,TX1,57,1471,11502,1.68,Saturday,1,2,2015,1,1,0
d_1472,TX1,75,1472,11502,1.68,Sunday,2,2,2015,1,0,1
d_1473,TX1,46,1473,11502,1.68,Monday,3,2,2015,1,1,1
d_1474,TX1,43,1474,11502,1.68,Tuesday,4,2,2015,1,0,0
d_1475,TX1,46,1475,11502,1.68,Wednesday,5,2,2015,0,1,1
d_1476,TX1,57,1476,11502,1.68,Thursday,6,2,2015,0,1,1
d_1477,TX1,39,1477,11502,1.68,Friday,7,2,2015,0,1,0
d_1478,TX1,45,1478,11503,1.68,Saturday,1,2,2015,0,0,1
d_1479,TX1,51,1479,11503,1.68,Sunday,2,2,2015,0,1,1
d_1480,TX1,32,1480,11503,1.68,Monday,3,2,2015,0,0,0
d_1481,TX1,43,1481,11503,1.68,Tuesday,4,2,2015,0,0,0
d_1482,TX1,30,1482,11503,1.68,Wednesday,5,2,2015,0,0,0
d_1483,TX1,48,1483,11503,1.68,Thursday,6,2,2015,0,0,0
d_1484,TX1,56,1484,11503,1.68,Friday,7,2,2015,0,0,0
d_1485,TX1,74,1485,11504,1.68,Saturday,1,2,2015,0,0,0
d_1486,TX1,64,1486,11504,1.68,Sunday,2,2,2015,0,0,0
d_1487,TX1,35,1487,11504,1.68,Monday,3,2,2015,0,0,0
d_1488,TX1,33,1488,11504,1.68,Tuesday,4,2,2015,0,0,0
d_1489,TX1,39,1489,11504,1.68,Wednesday,5,2,2015,0,0,0
d_1490,TX1,31,1490,11504,1.68,Thursday,6,2,2015,0,0,0
d_1491,TX1,35,1491,11504,1.68,Friday,7,2,2015,0,0,0
d_1492,TX1,51,1492,11505,1.68,Saturday,1,2,2015,0,0,0
d_1493,TX1,50,1493,11505,1.68,Sunday,2,3,2015,1,1,0
d_1494,TX1,45,1494,11505,1.68,Monday,3,3,2015,1,0,1
d_1495,TX1,41,1495,11505,1.68,Tuesday,4,3,2015,1,1,1
d_1496,TX1,42,1496,11505,1.68,Wednesday,5,3,2015,1,0,0
d_1497,TX1,23,1497,11505,1.68,Thursday,6,3,2015,1,1,1
d_1498,TX1,46,1498,11505,1.68,Friday,7,3,2015,1,1,1
d_1499,TX1,72,1499,11506,1.68,Saturday,1,3,2015,1,1,0
d_1500,TX1,51,1500,11506,1.68,Sunday,2,3,2015,1,0,1
d_1501,TX1,39,1501,11506,1.68,Monday,3,3,2015,1,1,1
d_1502,TX1,23,1502,11506,1.68,Tuesday,4,3,2015,1,0,0
d_1503,TX1,39,1503,11506,1.68,Wednesday,5,3,2015,0,1,1
d_1504,TX1,35,1504,11506,1.68,Thursday,6,3,2015,0,1,1
d_1505,TX1,54,1505,11506,1.68,Friday,7,3,2015,0,1,0
d_1506,TX1,62,1506,11507,1.68,Saturday,1,3,2015,0,0,1
d_1507,TX1,45,1507,11507,1.68,Sunday,2,3,2015,0,1,1
d_1508,TX1,57,1508,11507,1.68,Monday,3,3,2015,0,0,0
d_1509,TX1,35,1509,11507,1.68,Tuesday,4,3,2015,0,0,0
d_1510,TX1,32,1510,11507,1.68,Wednesday,5,3,2015,0,0,0
d_1511,TX1,51,1511,11507,1.68,Thursday,6,3,2015,0,0,0
d_1512,TX1,53,1512,11507,1.68,Friday,7,3,2015,0,0,0
d_1513,TX1,49,1513,11508,1.68,Saturday,1,3,2015,0,0,0
d_1514,TX1,48,1514,11508,1.68,Sunday,2,3,2015,0,0,0
d_1515,TX1,34,1515,11508,1.68,Monday,3,3,2015,0,0,0
d_1516,TX1,44,1516,11508,1.68,Tuesday,4,3,2015,0,0,0
d_1517,TX1,42,1517,11508,1.68,Wednesday,5,3,2015,0,0,0
d_1518,TX1,34,1518,11508,1.68,Thursday,6,3,2015,0,0,0
d_1519,TX1,35,1519,11508,1.68,Friday,7,3,2015,0,0,0
d_1520,TX1,65,1520,11509,1.68,Saturday,1,3,2015,0,0,0
d_1521,TX1,48,1521,11509,1.68,Sunday,2,3,2015,0,0,0
d_1522,TX1,55,1522,11509,1.68,Monday,3,3,2015,0,0,0
d_1523,TX1,44,1523,11509,1.68,Tuesday,4,3,2015,0,0,0
d_1524,TX1,46,1524,11509,1.68,Wednesday,5,4,2015,1,1,0
d_1525,TX1,45,1525,11509,1.68,Thursday,6,4,2015,1,0,1
d_1526,TX1,62,1526,11509,1.68,Friday,7,4,2015,1,1,1
d_1527,TX1,64,1527,11510,1.68,Saturday,1,4,2015,1,0,0
d_1528,TX1,56,1528,11510,1.68,Sunday,2,4,2015,1,1,1
d_1529,TX1,51,1529,11510,1.68,Monday,3,4,2015,1,1,1
d_1530,TX1,49,1530,11510,1.68,Tuesday,4,4,2015,1,1,0
d_1531,TX1,42,1531,11510,1.68,Wednesday,5,4,2015,1,0,1
d_1532,TX1,42,1532,11510,1.68,Thursday,6,4,2015,1,1,1
d_1533,TX1,29,1533,11510,1.68,Friday,7,4,2015,1,0,0
d_1534,TX1,49,1534,11511,1.68,Saturday,1,4,2015,0,1,1
d_1535,TX1,56,1535,11511,1.68,Sunday,2,4,2015,0,1,1
d_1536,TX1,46,1536,11511,1.68,Monday,3,4,2015,0,1,0
d_1537,TX1,39,1537,11511,1.68,Tuesday,4,4,2015,0,0,1
d_1538,TX1,45,1538,11511,1.68,Wednesday,5,4,2015,0,1,1
d_1539,TX1,36,1539,11511,1.68,Thursday,6,4,2015,0,0,0
d_1540,TX1,45,1540,11511,1.68,Friday,7,4,2015,0,0,0
d_1541,TX1,58,1541,11512,1.68,Saturday,1,4,2015,0,0,0
d_1542,TX1,58,1542,11512,1.68,Sunday,2,4,2015,0,0,0
d_1543,TX1,29,1543,11512,1.68,Monday,3,4,2015,0,0,0
d_1544,TX1,28,1544,11512,1.68,Tuesday,4,4,2015,0,0,0
d_1545,TX1,38,1545,11512,1.68,Wednesday,5,4,2015,0,0,0
d_1546,TX1,54,1546,11512,1.68,Thursday,6,4,2015,0,0,0
d_1547,TX1,27,1547,11512,1.68,Friday,7,4,2015,0,0,0
d_1548,TX1,56,1548,11513,1.68,Saturday,1,4,2015,0,0,0
d_1549,TX1,51,1549,11513,1.68,Sunday,2,4,2015,0,0,0
d_1550,TX1,44,1550,11513,1.68,Monday,3,4,2015,0,0,0
d_1551,TX1,32,1551,11513,1.68,Tuesday,4,4,2015,0,0,0
d_1552,TX1,31,1552,11513,1.68,Wednesday,5,4,2015,0,0,0
d_1553,TX1,31,1553,11513,1.68,Thursday,6,4,2015,0,0,0
d_1554,TX1,57,1554,11513,1.68,Friday,7,5,2015,1,1,0
d_1555,TX1,71,1555,11514,1.68,Saturday,1,5,2015,1,0,1
d_1556,TX1,52,1556,11514,1.68,Sunday,2,5,2015,1,1,1
d_1557,TX1,29,1557,11514,1.68,Monday,3,5,2015,1,0,0
d_1558,TX1,44,1558,11514,1.68,Tuesday,4,5,2015,1,1,1
d_1559,TX1,49,1559,11514,1.68,Wednesday,5,5,2015,1,1,1
d_1560,TX1,41,1560,11514,1.68,Thursday,6,5,2015,1,1,0
d_1561,TX1,53,1561,11514,1.68,Friday,7,5,2015,1,0,1
d_1562,TX1,44,1562,11515,1.68,Saturday,1,5,2015,1,1,1
d_1563,TX1,57,1563,11515,1.68,Sunday,2,5,2015,1,0,0
d_1564,TX1,61,1564,11515,1.68,Monday,3,5,2015,0,1,1
d_1565,TX1,48,1565,11515,1.68,Tuesday,4,5,2015,0,1,1
d_1566,TX1,58,1566,11515,1.68,Wednesday,5,5,2015,0,1,0
d_1567,TX1,37,1567,11515,1.68,Thursday,6,5,2015,0,0,1
d_1568,TX1,41,1568,11515,1.68,Friday,7,5,2015,0,1,1
d_1569,TX1,83,1569,11516,1.68,Saturday,1,5,2015,0,0,0
d_1570,TX1,45,1570,11516,1.68,Sunday,2,5,2015,0,0,0
d_1571,TX1,53,1571,11516,1.68,Monday,3,5,2015,0,0,0
d_1572,TX1,59,1572,11516,1.68,Tuesday,4,5,2015,0,0,0
d_1573,TX1,45,1573,11516,1.68,Wednesday,5,5,2015,0,0,0
d_1574,TX1,34,1574,11516,1.68,Thursday,6,5,2015,0,0,0
d_1575,TX1,36,1575,11516,1.68,Friday,7,5,2015,0,0,0
d_1576,TX1,45,1576,11517,1.68,Saturday,1,5,2015,0,0,0
d_1577,TX1,52,1577,11517,1.68,Sunday,2,5,2015,0,0,0
d_1578,TX1,37,1578,11517,1.68,Monday,3,5,2015,0,0,0
d_1579,TX1,38,1579,11517,1.68,Tuesday,4,5,2015,0,0,0
d_1580,TX1,32,1580,11517,1.68,Wednesday,5,5,2015,0,0,0
d_1581,TX1,41,1581,11517,1.68,Thursday,6,5,2015,0,0,0
d_1582,TX1,49,1582,11517,1.68,Friday,7,5,2015,0,0,0
d_1583,TX1,35,1583,11518,1.68,Saturday,1,5,2015,0,0,0
d_1584,TX1,43,1584,11518,1.68,Sunday,2,5,2015,0,0,0
d_1585,TX1,47,1585,11518,1.68,Monday,3,6,2015,1,1,0
d_1586,TX1,34,1586,11518,1.68,Tuesday,4,6,2015,1,0,1
d_1587,TX1,46,1587,11518,1.68,Wednesday,5,6,2015,1,1,1
d_1588,TX1,41,1588,11518,1.68,Thursday,6,6,2015,1,0,0
d_1589,TX1,40,1589,11518,1.68,Friday,7,6,2015,1,1,1
d_1590,TX1,61,1590,11519,1.68,Saturday,1,6,2015,1,1,1
d_1591,TX1,83,1591,11519,1.68,Sunday,2,6,2015,1,1,0
d_1592,TX1,66,1592,11519,1.68,Monday,3,6,2015,1,0,1
d_1593,TX1,39,1593,11519,1.68,Tuesday,4,6,2015,1,1,1
d_1594,TX1,62,1594,11519,1.68,Wednesday,5,6,2015,1,0,0
d_1595,TX1,45,1595,11519,1.68,Thursday,6,6,2015,0,1,1
d_1596,TX1,48,1596,11519,1.68,Friday,7,6,2015,0,1,1
d_1597,TX1,48,1597,11520,1.68,Saturday,1,6,2015,0,1,0
d_1598,TX1,40,1598,11520,1.68,Sunday,2,6,2015,0,0,1
d_1599,TX1,43,1599,11520,1.68,Monday,3,6,2015,0,1,1
d_1600,TX1,45,1600,11520,1.68,Tuesday,4,6,2015,0,0,0
d_1601,TX1,34,1601,11520,1.68,Wednesday,5,6,2015,0,0,0
d_1602,TX1,48,1602,11520,1.68,Thursday,6,6,2015,0,0,0
d_1603,TX1,37,1603,11520,1.68,Friday,7,6,2015,0,0,0
d_1604,TX1,43,1604,11521,1.68,Saturday,1,6,2015,0,0,0
